,HP_ID_Reg,H_ID_Reg,P_ID,W_ID,W_GEW,W_HOCH,PROXY_01,W_RBW,W_DETAIL,ST_MONAT,ST_JAHR,ST_WOTAG,ST_WOCHE,arbwo,kernwo,feiertag,saison,wetter,W_SO1,W_SO2,W_SZ,W_SZS,W_SZM,sz_gr1,sz_gr2,W_AZ,W_AZS,W_AZM,az_gr1,az_gr2,W_FOLGETAG,wegmin,wegmin_gr,wegmin_imp1,wegmin_imp1_gr,wegmin_imp2,wegmin_imp2_gr,zweck,hwzweck1,hwzweck2,zweck_mop,wegkm,wegkm_gr,wegkm_imp,wegkm_imp_gr,tempo,W_VM_A,W_VM_B,W_VM_C,W_VM_D,W_VM_E,W_VM_F,W_VM_G,W_VM_H,W_VM_I,W_VM_J,W_VM_K,W_VM_L,W_VM_M,W_VM_N,W_VM_O,W_VM_P,W_VM_Q,W_VM_R,W_VM_S,W_VM_T,W_VM_U,W_VM_Z,hvm,hvm_diff1,hvm_diff2,hvm_oev,hvm_imp,vm_kombi,weg_intermod,W_FMF,mot_fmf,pkw_fmf,lkw_fmf,W_ANZBEGL,anzpers,begleit,km_routing_gr,vgl_min_auto,vgl_min_opnv,hhgr_gr2,anzauto_gr3,auto,H_CS,oek_status,hhtyp2,mobtyp,HP_SEX,alter_gr5,taet,P_BIL,P_FS_PKW,P_VAUTO,vpedrad,P_CS,P_FKARTE,P_STKFZ,seg_vm,multimodal,BLAND,BLAND_GEO,SKTYP,POLGK,RegioStaR17,RegioStaR7,RegioStaR4,RegioStaR2,RegioStaRGem7,RegioStaRGem5,VBGEM,VBGEM_SO,VBGEM_ZO,KKZ,KKZ_SO,KKZ_ZO,MB,MB_SO,MB_ZO,bus28,bus28_zo,tram28,tram28_zo,bahn28,bahn28_zo,min_fbhf,min_fbhf_zo,min_bab,min_bab_zo,min_ozmz,min_ozmz_zo,relief,relief_zo,diff_hoehe,diff_hoehe_zo,beventw,beventw_zo,sieddichte,sieddichte_zo,bevpot,bevpot_zo,stud_krs,stud_krs_zo,pkwdicht_krs,pkwdicht_krs_zo,ewqkm,kaufkraft,haustyp,hausnutz,garage,wohnlage,quali_nv,quali_opnv
10,10002341.0,10002340.0,1.0,3.0,0.11167146324411863,29.930398968566827,0.0,0.0,201.0,7.0,2017.0,6.0,28.0,2.0,4.0,0.0,3.0,809.0,809.0,809.0,68400.0,19.0,0.0,7.0,6.0,69000.0,19.0,10.0,7.0,6.0,0.0,10.0,3.0,10.0,3.0,10.0,3.0,8.0,1.0,1.0,5.0,6.18,5.0,6.18,5.0,37.08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,8.0,3.0,3.0,7.0,0.0,2.0,706.0,2.0,706.0,1.0,2.0,3.0,1.0,706.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,13.0,1.0,5.0,1.0,1.0,1.0,3.0,6.0,1.0,2.0,5.0,6.0,3.0,2.0,2.0,124.0,73.0,12.0,1.0,76.0,54.0,66330026.0,66330026.0,66330026.0,6633.0,6633.0,6633.0,60104.0,60104.0,60104.0,1.0,1.0,3.0,3.0,4.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,30.0,30.0,3.0,3.0,4.0,4.0,2.0,2.0,1.0,1.0,4.0,4.0,1.0,5.0,1.0,1.0,0.0,4.0,2.0,3.0
11,10002421.0,10002420.0,1.0,1.0,0.10949858979085372,29.34802127353961,0.0,0.0,1.0,4.0,2017.0,4.0,15.0,1.0,2.0,0.0,2.0,95.0,1.0,810.0,38700.0,10.0,45.0,4.0,3.0,39300.0,10.0,55.0,4.0,3.0,0.0,10.0,3.0,10.0,3.0,10.0,3.0,4.0,4.0,4.0,3.0,8.55,5.0,8.55,5.0,51.3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,9.0,4.0,4.0,8.0,1.0,1.0,706.0,1.0,706.0,0.0,1.0,716.0,6.0,706.0,7.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,12.0,4.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,4.0,1.0,2.0,3.0,1.0,115.0,74.0,11.0,1.0,77.0,55.0,10535313.0,999999995.0,10530100.0,1053.0,99995.0,1053.0,10109.0,999995.0,10110.0,95.0,4.0,95.0,6.0,95.0,4.0,95.0,2.0,95.0,2.0,95.0,2.0,95.0,1.0,9995.0,-10.0,95.0,5.0,95.0,3.0,95.0,2.0,95.0,1.0,95.0,3.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0
12,10002421.0,10002420.0,1.0,2.0,0.10949858979085372,29.34802127353961,0.0,0.0,1.0,4.0,2017.0,4.0,15.0,1.0,2.0,0.0,2.0,809.0,809.0,809.0,40800.0,11.0,20.0,5.0,3.0,41700.0,11.0,35.0,5.0,3.0,0.0,15.0,4.0,15.0,4.0,15.0,4.0,8.0,4.0,4.0,5.0,8.55,5.0,8.55,5.0,34.2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,9.0,4.0,4.0,8.0,1.0,1.0,706.0,1.0,706.0,0.0,1.0,716.0,6.0,706.0,7.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,12.0,4.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,4.0,1.0,2.0,3.0,1.0,115.0,74.0,11.0,1.0,77.0,55.0,10535313.0,10530100.0,999999995.0,1053.0,1053.0,99995.0,10109.0,10110.0,999995.0,95.0,2.0,95.0,6.0,95.0,4.0,95.0,2.0,95.0,2.0,95.0,1.0,95.0,2.0,9995.0,10.0,95.0,4.0,95.0,1.0,95.0,2.0,95.0,1.0,95.0,3.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0
13,10002422.0,10002420.0,2.0,1.0,0.2004125770535673,53.71496186468953,1.0,0.0,1.0,4.0,2017.0,4.0,15.0,1.0,2.0,0.0,2.0,95.0,1.0,810.0,42900.0,11.0,55.0,5.0,3.0,43500.0,12.0,5.0,5.0,3.0,0.0,10.0,3.0,10.0,3.0,10.0,3.0,4.0,4.0,4.0,3.0,4.75,4.0,4.75,4.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,9.0,4.0,4.0,8.0,0.0,1.0,706.0,1.0,706.0,0.0,1.0,716.0,95.0,706.0,95.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,13.0,4.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,1.0,2.0,3.0,1.0,115.0,74.0,11.0,1.0,77.0,55.0,10535313.0,999999995.0,999999995.0,1053.0,99995.0,99995.0,10109.0,999995.0,999995.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,9995.0,9995.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0
14,10002422.0,10002420.0,2.0,2.0,0.2004125770535673,53.71496186468953,1.0,0.0,1.0,4.0,2017.0,4.0,15.0,1.0,2.0,0.0,2.0,809.0,809.0,809.0,66300.0,18.0,25.0,7.0,5.0,69600.0,19.0,20.0,7.0,6.0,0.0,55.0,7.0,55.0,7.0,55.0,7.0,7.0,6.0,6.0,4.0,57.0,8.0,57.0,8.0,62.18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,9.0,4.0,4.0,8.0,0.0,1.0,706.0,1.0,706.0,0.0,1.0,716.0,95.0,706.0,95.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,13.0,4.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,1.0,2.0,3.0,1.0,115.0,74.0,11.0,1.0,77.0,55.0,10535313.0,999999995.0,999999995.0,1053.0,99995.0,99995.0,10109.0,999995.0,999995.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,9995.0,9995.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0
15,10002571.0,10002570.0,1.0,1.0,0.3241355808802931,86.87543776915882,0.0,0.0,201.0,6.0,2017.0,2.0,23.0,1.0,2.0,0.0,3.0,2.0,1.0,810.0,29700.0,8.0,15.0,3.0,2.0,30600.0,8.0,30.0,3.0,2.0,0.0,15.0,4.0,15.0,4.0,15.0,4.0,5.0,5.0,5.0,3.0,3.43,4.0,3.43,4.0,13.72,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,706.0,706.0,706.0,706.0,0.0,1.0,716.0,706.0,706.0,706.0,3.0,0.0,0.0,3.0,3.0,3.0,5.0,1.0,13.0,4.0,4.0,1.0,1.0,1.0,3.0,6.0,1.0,7.0,6.0,8.0,4.0,1.0,5.0,111.0,71.0,11.0,1.0,71.0,51.0,82220000.0,82220000.0,999999995.0,8222.0,8222.0,99995.0,80501.0,80501.0,999995.0,1.0,95.0,1.0,95.0,3.0,95.0,1.0,95.0,1.0,95.0,1.0,95.0,1.0,95.0,10.0,9995.0,5.0,95.0,6.0,95.0,4.0,95.0,5.0,95.0,1.0,95.0,7.0,2.0,1.0,1.0,1.0,2.0,3.0,4.0
16,10002571.0,10002570.0,1.0,2.0,0.3241355808802931,86.87543776915882,0.0,0.0,201.0,6.0,2017.0,2.0,23.0,1.0,2.0,0.0,3.0,809.0,809.0,809.0,31500.0,8.0,45.0,3.0,2.0,32400.0,9.0,0.0,4.0,2.0,0.0,15.0,4.0,15.0,4.0,15.0,4.0,8.0,5.0,5.0,5.0,3.43,4.0,3.43,4.0,13.72,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,706.0,706.0,706.0,706.0,0.0,1.0,716.0,706.0,706.0,706.0,3.0,0.0,0.0,3.0,3.0,3.0,5.0,1.0,13.0,4.0,4.0,1.0,1.0,1.0,3.0,6.0,1.0,7.0,6.0,8.0,4.0,1.0,5.0,111.0,71.0,11.0,1.0,71.0,51.0,82220000.0,999999995.0,82220000.0,8222.0,99995.0,8222.0,80501.0,999995.0,80501.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,5.0,5.0,6.0,6.0,4.0,4.0,5.0,5.0,1.0,1.0,7.0,2.0,1.0,1.0,1.0,2.0,3.0,4.0
17,10002571.0,10002570.0,1.0,3.0,0.3241355808802931,86.87543776915882,0.0,0.0,201.0,6.0,2017.0,2.0,23.0,1.0,2.0,0.0,3.0,809.0,809.0,809.0,33600.0,9.0,20.0,4.0,2.0,35700.0,9.0,55.0,4.0,2.0,0.0,35.0,6.0,35.0,6.0,35.0,6.0,5.0,5.0,5.0,3.0,29.45,7.0,29.45,7.0,50.49,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,9.0,4.0,4.0,8.0,1.0,1.0,706.0,1.0,706.0,0.0,1.0,716.0,6.0,706.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,5.0,1.0,13.0,4.0,4.0,1.0,1.0,1.0,3.0,6.0,1.0,7.0,6.0,8.0,4.0,1.0,5.0,111.0,71.0,11.0,1.0,71.0,51.0,82220000.0,82220000.0,82220000.0,8222.0,8222.0,8222.0,80501.0,80501.0,80501.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,0.0,5.0,5.0,6.0,6.0,4.0,4.0,5.0,5.0,1.0,1.0,7.0,2.0,1.0,1.0,1.0,2.0,3.0,4.0
18,10002571.0,10002570.0,1.0,4.0,0.3241355808802931,86.87543776915882,0.0,0.0,201.0,6.0,2017.0,2.0,23.0,1.0,2.0,0.0,3.0,809.0,809.0,809.0,41400.0,11.0,30.0,5.0,3.0,42600.0,11.0,50.0,5.0,3.0,0.0,20.0,5.0,20.0,5.0,20.0,5.0,8.0,5.0,5.0,5.0,11.88,6.0,11.88,6.0,35.64,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,9.0,4.0,4.0,8.0,1.0,1.0,706.0,1.0,706.0,0.0,1.0,716.0,6.0,706.0,5.0,3.0,0.0,0.0,3.0,3.0,3.0,5.0,1.0,13.0,4.0,4.0,1.0,1.0,1.0,3.0,6.0,1.0,7.0,6.0,8.0,4.0,1.0,5.0,111.0,71.0,11.0,1.0,71.0,51.0,82220000.0,82220000.0,82220000.0,8222.0,8222.0,8222.0,80501.0,80501.0,80501.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,5.0,5.0,6.0,6.0,4.0,4.0,5.0,5.0,1.0,1.0,7.0,2.0,1.0,1.0,1.0,2.0,3.0,4.0
19,10002571.0,10002570.0,1.0,5.0,0.3241355808802931,86.87543776915882,0.0,0.0,201.0,6.0,2017.0,2.0,23.0,1.0,2.0,0.0,3.0,809.0,809.0,809.0,44100.0,12.0,15.0,5.0,3.0,45300.0,12.0,35.0,5.0,3.0,0.0,20.0,5.0,20.0,5.0,20.0,5.0,7.0,6.0,6.0,4.0,7.35,5.0,7.35,5.0,22.05,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,706.0,706.0,706.0,706.0,0.0,1.0,716.0,706.0,706.0,706.0,3.0,0.0,0.0,3.0,3.0,3.0,5.0,1.0,13.0,4.0,4.0,1.0,1.0,1.0,3.0,6.0,1.0,7.0,6.0,8.0,4.0,1.0,5.0,111.0,71.0,11.0,1.0,71.0,51.0,82220000.0,82220000.0,82260009.0,8222.0,8222.0,8226.0,80501.0,80501.0,80506.0,1.0,95.0,1.0,95.0,3.0,95.0,1.0,95.0,1.0,95.0,1.0,95.0,1.0,95.0,10.0,9995.0,5.0,95.0,6.0,95.0,4.0,95.0,5.0,95.0,1.0,95.0,7.0,2.0,1.0,1.0,1.0,2.0,3.0,4.0
20,10002571.0,10002570.0,1.0,6.0,0.3241355808802931,86.87543776915882,0.0,0.0,201.0,6.0,2017.0,2.0,23.0,1.0,2.0,0.0,3.0,809.0,809.0,809.0,48900.0,13.0,35.0,5.0,4.0,50100.0,13.0,55.0,5.0,4.0,0.0,20.0,5.0,20.0,5.0,20.0,5.0,8.0,6.0,6.0,5.0,7.35,5.0,7.35,5.0,22.05,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,706.0,706.0,706.0,706.0,0.0,1.0,716.0,706.0,706.0,706.0,3.0,0.0,0.0,3.0,3.0,3.0,5.0,1.0,13.0,4.0,4.0,1.0,1.0,1.0,3.0,6.0,1.0,7.0,6.0,8.0,4.0,1.0,5.0,111.0,71.0,11.0,1.0,71.0,51.0,82220000.0,82260009.0,82220000.0,8222.0,8226.0,8222.0,80501.0,80506.0,80501.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,5.0,5.0,6.0,6.0,4.0,4.0,5.0,5.0,1.0,1.0,7.0,2.0,1.0,1.0,1.0,2.0,3.0,4.0
21,10003121.0,10003120.0,1.0,1.0,2.0211332303049625,541.7079905133398,0.0,0.0,201.0,5.0,2017.0,6.0,18.0,2.0,4.0,0.0,2.0,11.0,1.0,810.0,41400.0,11.0,30.0,5.0,3.0,46800.0,13.0,0.0,5.0,4.0,0.0,90.0,8.0,90.0,8.0,90.0,8.0,6.0,7.0,7.0,3.0,104.5,9.0,104.5,9.0,69.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,9.0,4.0,4.0,8.0,0.0,1.0,706.0,1.0,706.0,1.0,2.0,1.0,9.0,706.0,7.0,4.0,1.0,1.0,3.0,4.0,2.0,2.0,2.0,9.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,8.0,4.0,2.0,2.0,214.0,76.0,21.0,2.0,76.0,54.0,81180060.0,81180060.0,64310020.0,8118.0,8118.0,6431.0,80104.0,80104.0,60330.0,2.0,3.0,6.0,5.0,6.0,6.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,10.0,0.0,4.0,5.0,3.0,5.0,3.0,4.0,3.0,1.0,4.0,5.0,5.0,5.0,1.0,1.0,1.0,4.0,3.0,2.0
22,10003122.0,10003120.0,2.0,1.0,1.261588420612234,338.13333922654544,1.0,0.0,201.0,5.0,2017.0,6.0,18.0,2.0,4.0,0.0,2.0,11.0,1.0,810.0,45000.0,12.0,30.0,5.0,3.0,46800.0,13.0,0.0,5.0,4.0,0.0,30.0,6.0,30.0,6.0,30.0,6.0,7.0,6.0,6.0,4.0,28.5,7.0,28.5,7.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,9.0,4.0,4.0,8.0,0.0,1.0,706.0,1.0,706.0,2.0,3.0,2.0,7.0,706.0,7.0,4.0,1.0,1.0,3.0,4.0,2.0,2.0,1.0,10.0,1.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,8.0,4.0,2.0,2.0,214.0,76.0,21.0,2.0,76.0,54.0,81180060.0,81180060.0,81185003.0,8118.0,8118.0,8118.0,80104.0,80104.0,80101.0,2.0,3.0,6.0,6.0,6.0,5.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,10.0,30.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,1.0,1.0,1.0,4.0,3.0,2.0
23,10003122.0,10003120.0,2.0,2.0,1.261588420612234,338.13333922654544,1.0,0.0,201.0,5.0,2017.0,6.0,18.0,2.0,4.0,0.0,2.0,809.0,809.0,809.0,61200.0,17.0,0.0,7.0,5.0,63000.0,17.0,30.0,7.0,5.0,0.0,30.0,6.0,30.0,6.0,30.0,6.0,8.0,6.0,6.0,5.0,28.5,7.0,28.5,7.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,9.0,4.0,4.0,8.0,0.0,1.0,706.0,1.0,706.0,2.0,3.0,2.0,7.0,706.0,7.0,4.0,1.0,1.0,3.0,4.0,2.0,2.0,1.0,10.0,1.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,8.0,4.0,2.0,2.0,214.0,76.0,21.0,2.0,76.0,54.0,81180060.0,81185003.0,81180060.0,8118.0,8118.0,8118.0,80104.0,80101.0,80104.0,2.0,2.0,6.0,6.0,6.0,6.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,10.0,10.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,1.0,1.0,1.0,4.0,3.0,2.0
24,10003123.0,10003120.0,3.0,1.0,2.084372736922665,558.6575639196221,1.0,0.0,201.0,5.0,2017.0,6.0,18.0,2.0,4.0,0.0,2.0,11.0,1.0,810.0,45000.0,12.0,30.0,5.0,3.0,46800.0,13.0,0.0,5.0,4.0,0.0,30.0,6.0,30.0,6.0,30.0,6.0,7.0,6.0,6.0,4.0,28.5,7.0,28.5,7.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,8.0,3.0,3.0,7.0,0.0,2.0,706.0,2.0,706.0,2.0,3.0,3.0,7.0,706.0,7.0,4.0,1.0,1.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,8.0,4.0,2.0,2.0,214.0,76.0,21.0,2.0,76.0,54.0,81180060.0,81180060.0,81185003.0,8118.0,8118.0,8118.0,80104.0,80104.0,80101.0,2.0,3.0,6.0,6.0,6.0,5.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,10.0,30.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,1.0,1.0,1.0,4.0,3.0,2.0
25,10003123.0,10003120.0,3.0,2.0,2.084372736922665,558.6575639196221,1.0,0.0,201.0,5.0,2017.0,6.0,18.0,2.0,4.0,0.0,2.0,809.0,809.0,809.0,61200.0,17.0,0.0,7.0,5.0,63000.0,17.0,30.0,7.0,5.0,0.0,30.0,6.0,30.0,6.0,30.0,6.0,8.0,6.0,6.0,5.0,28.5,7.0,28.5,7.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,8.0,3.0,3.0,7.0,0.0,2.0,706.0,2.0,706.0,2.0,3.0,3.0,7.0,706.0,7.0,4.0,1.0,1.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,8.0,4.0,2.0,2.0,214.0,76.0,21.0,2.0,76.0,54.0,81180060.0,81185003.0,81180060.0,8118.0,8118.0,8118.0,80104.0,80101.0,80104.0,2.0,2.0,6.0,6.0,6.0,6.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,10.0,10.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,1.0,1.0,1.0,4.0,3.0,2.0
26,10003124.0,10003120.0,4.0,1.0,2.238726966702116,600.0278795362946,1.0,0.0,201.0,5.0,2017.0,6.0,18.0,2.0,4.0,0.0,2.0,11.0,1.0,810.0,41400.0,11.0,30.0,5.0,3.0,46800.0,13.0,0.0,5.0,4.0,0.0,90.0,8.0,90.0,8.0,90.0,8.0,7.0,6.0,6.0,4.0,104.5,9.0,104.5,9.0,69.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,8.0,3.0,3.0,7.0,0.0,200.0,706.0,2.0,706.0,1.0,2.0,3.0,9.0,706.0,7.0,4.0,1.0,1.0,3.0,4.0,2.0,2.0,1.0,3.0,2.0,1.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,8.0,4.0,2.0,2.0,214.0,76.0,21.0,2.0,76.0,54.0,81180060.0,81180060.0,64310020.0,8118.0,8118.0,6431.0,80104.0,80104.0,60330.0,2.0,3.0,6.0,5.0,6.0,6.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,10.0,0.0,4.0,5.0,3.0,5.0,3.0,4.0,3.0,1.0,4.0,5.0,5.0,5.0,1.0,1.0,1.0,4.0,3.0,2.0
27,10003124.0,10003120.0,4.0,2.0,2.238726966702116,600.0278795362946,1.0,0.0,201.0,5.0,2017.0,6.0,18.0,2.0,4.0,0.0,2.0,809.0,809.0,809.0,63000.0,17.0,30.0,7.0,5.0,68400.0,19.0,0.0,7.0,6.0,0.0,90.0,8.0,90.0,8.0,90.0,8.0,8.0,6.0,6.0,5.0,104.5,9.0,104.5,9.0,69.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,8.0,3.0,3.0,7.0,0.0,200.0,706.0,2.0,706.0,2.0,3.0,3.0,9.0,706.0,7.0,4.0,1.0,1.0,3.0,4.0,2.0,2.0,1.0,3.0,2.0,1.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,8.0,4.0,2.0,2.0,214.0,76.0,21.0,2.0,76.0,54.0,81180060.0,64310020.0,81180060.0,8118.0,6431.0,8118.0,80104.0,60330.0,80104.0,2.0,2.0,6.0,6.0,6.0,6.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,10.0,10.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,1.0,1.0,1.0,4.0,3.0,2.0
28,10003171.0,10003170.0,1.0,1.0,10.810932532562854,2897.5667956863317,0.0,0.0,201.0,3.0,2017.0,1.0,10.0,1.0,1.0,0.0,2.0,10.0,1.0,810.0,23400.0,6.0,30.0,2.0,1.0,26400.0,7.0,20.0,3.0,1.0,0.0,50.0,7.0,50.0,7.0,50.0,7.0,1.0,1.0,1.0,1.0,14.85,6.0,14.85,6.0,17.82,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,13.0,5.0,5.0,4.0,1.0,706.0,706.0,706.0,706.0,0.0,1.0,716.0,6.0,5.0,706.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,5.0,1.0,4.0,1.0,1.0,1.0,3.0,4.0,1.0,2.0,7.0,5.0,3.0,2.0,2.0,124.0,73.0,12.0,1.0,76.0,54.0,55700040.0,55700040.0,55150000.0,5570.0,5570.0,5515.0,50320.0,50320.0,50310.0,2.0,1.0,6.0,6.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,-10.0,10.0,4.0,5.0,1.0,5.0,3.0,3.0,1.0,5.0,4.0,1.0,5.0,3.0,1.0,1.0,0.0,2.0,3.0,2.0
